;opis;dzielnica;pokoje;cena;metraz;cena_za_metr;link;data;ulica;lokator_ulica_dzielnica;geo_location;point;latitude;longitude;altitude;geometry
1189;Klimatyczne - Basztowa/Rynek Kleparski;Kraków , Stare Miasto;3 pokoje;989000.0;105.0;9419.0;https://www.otodom.pl/oferta/klimatyczne-basztowa-rynek-kleparski-ID44vXW.html#5ff406a8ce;2020-02-10 18:48:10.549712;Kleparski;Kraków, Kraków , Stare Miasto, Kleparski;Rynek Kleparski, Kleparz, Stare Miasto, Kraków, województwo małopolskie, 31-151, Polska;(50.067384849999996, 19.94108932130755, 0.0);50.067384849999996;19.94108932130755;0.0;POINT (567330.0604917154 244882.4203277268)
1190;Mieszkanie, 54,90 m², Kraków;Kraków , Prądnik Biały;2 pokoje;499000.0;54.9;9089.0;https://www.otodom.pl/oferta/mieszkanie-54-90-m-krakow-ID44vXD.html#5ff406a8ce;2020-02-10 18:48:10.549712;"""Kraków""";"Kraków, Kraków , Prądnik Biały, ""Kraków""";Obiekt Radionawigacyjny Krakow NDB, Prądnik Biały, Kraków, województwo małopolskie, Polska;(50.09566385, 19.912793398315383, 0.0);50.09566385;19.912793398315383;0.0;POINT (565267.2553505547 248000.5239568567)
1193;Apartament 3-pok 82,6 m2 | Wiślane Tarasy |ENG;Kraków , Grzegórzki;3 pokoje;1239000.0;82.6;15000.0;https://www.otodom.pl/oferta/apartament-3-pok-82-6-m2-wislane-tarasy-eng-ID44j3p.html#5ff406a8ce;2020-02-10 18:48:10.550741;Wiślana;Kraków, Kraków , Grzegórzki, Wiślana;Mierzeja Wiślana, Mały Płaszów, Podgórze, Kraków, województwo małopolskie, 30-716, Polska;(50.038134, 20.0042085, 0.0);50.038134;20.0042085;0.0;POINT (571889.5218590654 241689.9986086423)
1194;2 pok 34m2 Stare Dębniki;Kraków , Dębniki, Stare Dębniki;2 pokoje;607000.0;34.0;17853.0;https://www.otodom.pl/oferta/2-pok-34m2-stare-debniki-ID44vUR.html#5ff406a8ce;2020-02-10 18:48:10.550741;Dębnicki;Kraków, Kraków , Dębniki, Stare Dębniki, Dębnicki;Park Dębnicki, Dębniki, Kraków, województwo małopolskie, Polska;(50.0495234, 19.91693092494888, 0.0);50.0495234;19.91693092494888;0.0;POINT (565626.040058322 242875.6318850024)
1196;2 pok /56 m2/ balkon/do wejścia/ Osiedle Oświeceni;Kraków , Nowa Huta, Czyżyny;2 pokoje;499999.0;57.0;8772.0;https://www.otodom.pl/oferta/2-pok-56-m2-balkon-do-wejscia-osiedle-oswieceni-ID44vUk.html#5ff406a8ce;2020-02-10 18:48:10.550741;Osiedle;Kraków, Kraków , Nowa Huta, Czyżyny, Osiedle;Osiedle Kolorowe, Nowa Huta, Kraków, województwo małopolskie, Polska;(50.0742702, 20.0268877, 0.0);50.0742702;20.0268877;0.0;POINT (573457.8601426892 245728.5660282234)
1197;Dwupokojowe mieszkanie, 35 m2, Grzegórzecka;Kraków , Grzegórzki;2 pokoje;400000.0;35.0;11429.0;https://www.otodom.pl/oferta/dwupokojowe-mieszkanie-35-m2-grzegorzecka-ID44vTX.html#5ff406a8ce;2020-02-10 18:48:10.550741;Grzegórzecka;Kraków, Kraków , Grzegórzki, Grzegórzecka;Grzegórzecka, Grzegórzki, Kraków, województwo małopolskie, 31-539, Polska;(50.0567623, 19.9611326, 0.0);50.0567623;19.9611326;0.0;POINT (568779.2173764205 243719.9819600955)
1198;Wiślane Tarasy. Oddane 84 m2 z 60 m2 tarasem.;Kraków , Grzegórzki;4 pokoje;1220000.0;84.0;14524.0;https://www.otodom.pl/oferta/wislane-tarasy-oddane-84-m2-z-60-m2-tarasem-ID44vTV.html#5ff406a8ce;2020-02-10 18:48:10.550741;Wiślana;Kraków, Kraków , Grzegórzki, Wiślana;Mierzeja Wiślana, Mały Płaszów, Podgórze, Kraków, województwo małopolskie, 30-716, Polska;(50.038134, 20.0042085, 0.0);50.038134;20.0042085;0.0;POINT (571889.5218590654 241689.9986086423)
1199;Trzypokojowe mieszkanie na Os. Kombatantów - 55m2;Kraków , Mistrzejowice;3 pokoje;444000.0;55.0;8073.0;https://www.otodom.pl/oferta/trzypokojowe-mieszkanie-na-os-kombatantow-55m2-ID44vTq.html#5ff406a8ce;2020-02-10 18:48:10.550741;Kombatantów;Kraków, Kraków , Mistrzejowice, Kombatantów;Osiedle Kombatantów, Mistrzejowice, Kraków, województwo małopolskie, 31-630, Polska;(50.0925382, 20.00902871768482, 0.0);50.0925382;20.00902871768482;0.0;POINT (572152.9218189595 247741.6425429909)
1206;Ekskluzywny apartament premium - Bulwary Wiślane;Kraków , Grzegórzki;3 pokoje;814080.0;62.62;13000.0;https://www.otodom.pl/oferta/ekskluzywny-apartament-premium-bulwary-wislane-ID44vSe.html#5ff406a8ce;2020-02-10 18:48:10.551737;Wiślana;Kraków, Kraków , Grzegórzki, Wiślana;Mierzeja Wiślana, Mały Płaszów, Podgórze, Kraków, województwo małopolskie, 30-716, Polska;(50.038134, 20.0042085, 0.0);50.038134;20.0042085;0.0;POINT (571889.5218590654 241689.9986086423)
1207;2 pokojowe ładne, mieszkanie ul. Pagórkowa;Kraków , Podgórze;2 pokoje;399000.0;51.0;7824.0;https://www.otodom.pl/oferta/2-pokojowe-ladne-mieszkanie-ul-pagorkowa-ID44vSd.html#5ff406a8ce;2020-02-10 18:48:10.551737;Pagórkowa;Kraków, Kraków , Podgórze, Pagórkowa;Pagórkowa, Kurdwanów, Podgórze Duchackie, Kraków, województwo małopolskie, 30-613, Polska;(50.0089431, 19.9472785, 0.0);50.0089431;19.9472785;0.0;POINT (567855.1801000386 238392.2566675134)
1208;Prestiżowy apartament typu studio Bulwary Wiślane;Kraków , Grzegórzki;1 pokój;511145.0;35.25;14501.0;https://www.otodom.pl/oferta/prestizowy-apartament-typu-studio-bulwary-wislane-ID44vSc.html#5ff406a8ce;2020-02-10 18:48:10.551737;Wiślana;Kraków, Kraków , Grzegórzki, Wiślana;Mierzeja Wiślana, Mały Płaszów, Podgórze, Kraków, województwo małopolskie, 30-716, Polska;(50.038134, 20.0042085, 0.0);50.038134;20.0042085;0.0;POINT (571889.5218590654 241689.9986086423)
1209;Ekskluzywny penthouse - Bulwary Wiślane;Kraków , Grzegórzki;5 pokoi;4605010.0;230.26;19999.0;https://www.otodom.pl/oferta/ekskluzywny-penthouse-bulwary-wislane-ID44vSa.html#5ff406a8ce;2020-02-10 18:48:10.551737;Wiślana;Kraków, Kraków , Grzegórzki, Wiślana;Mierzeja Wiślana, Mały Płaszów, Podgórze, Kraków, województwo małopolskie, 30-716, Polska;(50.038134, 20.0042085, 0.0);50.038134;20.0042085;0.0;POINT (571889.5218590654 241689.9986086423)
1212;Bez 2% PCC! Nowe 28,08 m2, balkon, Zabłocie;Kraków , Podgórze;1 pokój;389000.0;28.0;13893.0;https://www.otodom.pl/oferta/bez-2-pcc-nowe-28-08-m2-balkon-zablocie-ID44or0.html#a01c755cac;2020-02-10 18:48:11.548228;Zabłocie;Kraków, Kraków , Podgórze, Zabłocie;Zabłocie, Podgórze, Kraków, województwo małopolskie, 30-705, Polska;(50.0510909, 19.9735024, 0.0);50.0510909;19.9735024;0.0;POINT (569672.6048377061 243101.0676127635)
1225;Dwa pokoje - Nowosądecka!;Kraków , Podgórze Duchackie, Kurdwanów;2 pokoje;335000.0;34.0;9853.0;https://www.otodom.pl/oferta/dwa-pokoje-nowosadecka-ID44vNL.html#a01c755cac;2020-02-10 18:48:11.548228;Nowosądecka;Kraków, Kraków , Podgórze Duchackie, Kurdwanów, Nowosądecka;Nowosądecka, Wincentego Witosa, Kurdwanów, Podgórze Duchackie, Kraków, województwo małopolskie, 30-653, Polska;(50.0134487, 19.9646954, 0.0);50.0134487;19.9646954;0.0;POINT (569096.3013857071 238908.9978235215)
1227;Witosa, 3 pokoje, 60m2;Kraków , Podgórze Duchackie, Kurdwanów;3 pokoje;500000.0;60.4;8278.0;https://www.otodom.pl/oferta/witosa-3-pokoje-60m2-ID44vNv.html#a01c755cac;2020-02-10 18:48:11.548228;Witosa;Kraków, Kraków , Podgórze Duchackie, Kurdwanów, Witosa;Witosa, Kurdwanów, Podgórze Duchackie, Kraków, województwo małopolskie, Polska;(50.01241645, 19.957117557158405, 0.0);50.01241645;19.957117557158405;0.0;POINT (568555.0158340409 238787.2895417269)
1232;ciche 2 pokoje, os. Na Stoku, 42m;Kraków , Wzgórza Krzesławickie;2 pokoje;315000.0;42.0;7500.0;https://www.otodom.pl/oferta/ciche-2-pokoje-os-na-stoku-42m-ID44vKh.html#a01c755cac;2020-02-10 18:48:11.548228;Stoku;Kraków, Kraków , Wzgórza Krzesławickie, Stoku;Osiedle Na Stoku, Wzgórza Krzesławickie, Kraków, województwo małopolskie, Polska;(50.0961111, 20.0561111, 0.0);50.0961111;20.0561111;0.0;POINT (575513.9745550347 248185.3156913025)
1238;2 pokojowe*po remoncie*ul. Spokojna;Kraków , Krowodrza;2 pokoje;572000.0;47.67;11999.0;https://www.otodom.pl/oferta/2-pokojowepo-remoncieul-spokojna-ID44wIu.html#682893179e;2020-02-10 18:48:12.803227;Spokojna;Kraków, Kraków , Krowodrza, Spokojna;Spokojna, Nowa Wieś, Krowodrza, Kraków, województwo małopolskie, 30-054, Polska;(50.0690013, 19.9173355, 0.0);50.0690013;19.9173355;0.0;POINT (565628.4175093587 245040.9530339558)
1240;Mieszkanie, 33,19 m², Kraków;Kraków , Dębniki, Ruczaj;2 pokoje;267000.0;33.19;8045.0;https://www.otodom.pl/oferta/mieszkanie-33-19-m-krakow-ID3YNYc.html#682893179e;2020-02-10 18:48:12.803227;"""Kraków""";"Kraków, Kraków , Dębniki, Ruczaj, ""Kraków""";Przychodnia NZOZ Kraków - Południe, Zachodnia, Osiedle Ruczaj-Zaborze, Dębniki, Kraków, województwo małopolskie, 30-350, Polska;(50.0260635, 19.9047378, 0.0);50.0260635;19.9047378;0.0;POINT (564784.9356098109 240257.4394052504)
1241;Mieszkanie3pok 54m2. Reduta-Prądnik Czerwony;Kraków , Prądnik Czerwony;3 pokoje;530000.0;54.0;9815.0;https://www.otodom.pl/oferta/mieszkanie3pok-54m2-reduta-pradnik-czerwony-ID44vIr.html#682893179e;2020-02-10 18:48:12.803227;Czerwona;Kraków, Kraków , Prądnik Czerwony, Czerwona;Czerwona, Olsza II, Prądnik Czerwony, Kraków, województwo małopolskie, 31-424, Polska;(50.0849372, 19.9554073, 0.0);50.0849372;19.9554073;0.0;POINT (568329.4700941282 246846.3642995078)
1247;Przestronne mieszkanie Bieżanów - Prokocim;Kraków , Bieżanów-Prokocim;3 pokoje;381192.0;45.38;8400.0;https://www.otodom.pl/oferta/przestronne-mieszkanie-biezanow-prokocim-ID44vEN.html#682893179e;2020-02-10 18:48:12.803227;Prokocimia;Kraków, Kraków , Bieżanów-Prokocim, Prokocimia;Prokocim, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-815, Polska;(50.0226748, 19.9921741, 0.0);50.0226748;19.9921741;0.0;POINT (571050.8213306962 239960.2205082783)
1250;Okazja ! Bieńczyce 1 pokojowe 25m2 242 000 zł;Kraków , Bieńczyce;1 pokój;242000.0;25.0;9680.0;https://www.otodom.pl/oferta/okazja-bienczyce-1-pokojowe-25m2-242-000-zl-ID44vEr.html#682893179e;2020-02-10 18:48:12.803227;Bieńczyckie;Kraków, Kraków , Bieńczyce, Bieńczyckie;Planty Bieńczyckie, Bieńczyce, Kraków, województwo małopolskie, 31-845, Polska;(50.08937935, 20.011360169078962, 0.0);50.08937935;20.011360169078962;0.0;POINT (572324.3890057355 247392.7915977798)
1251;Mieszkanie 30 m2 | 29 Aleja, ul. Prandoty | Buma;Kraków , Stare Miasto;1 pokój;358000.0;30.17;11866.0;https://www.otodom.pl/oferta/mieszkanie-30-m2-29-aleja-ul-prandoty-buma-ID44vEk.html#682893179e;2020-02-10 18:48:12.803227;Prandoty;Kraków, Kraków , Stare Miasto, Prandoty;Biskupa Jana Prandoty, Warszawskie, Stare Miasto, Kraków, województwo małopolskie, 31-403, Polska;(50.0785339, 19.9492403, 0.0);50.0785339;19.9492403;0.0;POINT (567897.4659019343 246129.0136714103)
1253;Atrakcyjne mieszkanie Bieżanów - Prokocim;Kraków , Bieżanów-Prokocim;3 pokoje;466872.0;55.58;8400.0;https://www.otodom.pl/oferta/atrakcyjne-mieszkanie-biezanow-prokocim-ID44vDj.html#682893179e;2020-02-10 18:48:12.803227;Prokocimia;Kraków, Kraków , Bieżanów-Prokocim, Prokocimia;Prokocim, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-815, Polska;(50.0226748, 19.9921741, 0.0);50.0226748;19.9921741;0.0;POINT (571050.8213306962 239960.2205082783)
1254;Grzegórzecka | Wiślane Tarasy 2.0 | Studio | Eng;Kraków , Grzegórzki;1 pokój;612000.0;40.6;15074.0;https://www.otodom.pl/oferta/grzegorzecka-wislane-tarasy-2-0-studio-eng-ID44vD1.html#682893179e;2020-02-10 18:48:12.803227;Grzegórzecka;Kraków, Kraków , Grzegórzki, Grzegórzecka;Grzegórzecka, Grzegórzki, Kraków, województwo małopolskie, 31-539, Polska;(50.0567623, 19.9611326, 0.0);50.0567623;19.9611326;0.0;POINT (568779.2173764205 243719.9819600955)
1255;Okazja - Luksusowy apartament, Wiślane Tarasy!;Kraków , Grzegórzki;3 pokoje;1235000.0;83.0;14880.0;https://www.otodom.pl/oferta/okazja-luksusowy-apartament-wislane-tarasy-ID44vB4.html#682893179e;2020-02-10 18:48:12.803227;Wiślana;Kraków, Kraków , Grzegórzki, Wiślana;Mierzeja Wiślana, Mały Płaszów, Podgórze, Kraków, województwo małopolskie, 30-716, Polska;(50.038134, 20.0042085, 0.0);50.038134;20.0042085;0.0;POINT (571889.5218590654 241689.9986086423)
1258;Krowodrza Lea / Chocimska 30m2 dwupokojowe;Kraków , Krowodrza, Stara Krowodrza;2 pokoje;410000.0;30.0;13667.0;https://www.otodom.pl/oferta/krowodrza-lea-chocimska-30m2-dwupokojowe-ID44vzi.html#682893179e;2020-02-10 18:48:12.803227;Chocimska;Kraków, Kraków , Krowodrza, Stara Krowodrza, Chocimska;Chocimska, Nowa Wieś, Krowodrza, Kraków, województwo małopolskie, 30-069, Polska;(50.0678855, 19.9153965, 0.0);50.0678855;19.9153965;0.0;POINT (565491.2183176737 244915.2304018568)
1259;Krowodrza Lea / Chocimska 45m2 dwupokojowe;Kraków , Krowodrza, Stara Krowodrza;2 pokoje;630000.0;45.0;14000.0;https://www.otodom.pl/oferta/krowodrza-lea-chocimska-45m2-dwupokojowe-ID44vy5.html#682893179e;2020-02-10 18:48:12.803227;Chocimska;Kraków, Kraków , Krowodrza, Stara Krowodrza, Chocimska;Chocimska, Nowa Wieś, Krowodrza, Kraków, województwo małopolskie, 30-069, Polska;(50.0678855, 19.9153965, 0.0);50.0678855;19.9153965;0.0;POINT (565491.2183176737 244915.2304018568)
1260;3 pokojowy apartament Tarasy Wiślane Grzegórzecka;Kraków , Grzegórzki;3 pokoje;1248000.0;83.6;14928.0;https://www.otodom.pl/oferta/3-pokojowy-apartament-tarasy-wislane-grzegorzecka-ID44vxP.html#682893179e;2020-02-10 18:48:12.803227;Wiślana;Kraków, Kraków , Grzegórzki, Wiślana;Mierzeja Wiślana, Mały Płaszów, Podgórze, Kraków, województwo małopolskie, 30-716, Polska;(50.038134, 20.0042085, 0.0);50.038134;20.0042085;0.0;POINT (571889.5218590654 241689.9986086423)
1261;Do Wynajęcia 3 Pok Apartament W Tarasy Wiślane;Kraków , Grzegórzki;3 pokoje;1343100.0;81.4;16500.0;https://www.otodom.pl/oferta/do-wynajecia-3-pok-apartament-w-tarasy-wislane-ID44vxO.html#682893179e;2020-02-10 18:48:12.803227;Wiślana;Kraków, Kraków , Grzegórzki, Wiślana;Mierzeja Wiślana, Mały Płaszów, Podgórze, Kraków, województwo małopolskie, 30-716, Polska;(50.038134, 20.0042085, 0.0);50.038134;20.0042085;0.0;POINT (571889.5218590654 241689.9986086423)
1268;Kraków – Stare Podgórze – ul. Józefińska – 40 m2;Kraków , Podgórze, Stare Podgórze;2 pokoje;488000.0;40.0;12200.0;https://www.otodom.pl/oferta/krakow-stare-podgorze-ul-jozefinska-40-m2-ID44iFT.html#1d981c9759;2020-02-10 18:48:13.958983;"""Kraków""";"Kraków, Kraków , Podgórze, Stare Podgórze, ""Kraków""";Kraków Płaszów, Peron 2 - moderniacja, Płaszów, Podgórze, Kraków, województwo małopolskie, 30-902, Polska;(50.0345327, 19.9754459, 0.0);50.0345327;19.9754459;0.0;POINT (569835.7166101226 241262.450246132)
1269;Apartament, Krowodrza Lea / Chocimska do wejścia;Kraków , Krowodrza, Stara Krowodrza;4 pokoje;1150000.0;98.0;11735.0;https://www.otodom.pl/oferta/apartament-krowodrza-lea-chocimska-do-wejscia-ID44vuA.html#1d981c9759;2020-02-10 18:48:13.958983;Chocimska;Kraków, Kraków , Krowodrza, Stara Krowodrza, Chocimska;Chocimska, Nowa Wieś, Krowodrza, Kraków, województwo małopolskie, 30-069, Polska;(50.0678855, 19.9153965, 0.0);50.0678855;19.9153965;0.0;POINT (565491.2183176737 244915.2304018568)
1272;Tanio! 5 oddzielnych pokoi! Krowodrza Górka;Kraków , Prądnik Biały, Górka Narodowa;5 pokoi;544000.0;64.0;8500.0;https://www.otodom.pl/oferta/tanio-5-oddzielnych-pokoi-krowodrza-gorka-ID44vt5.html#1d981c9759;2020-02-10 18:48:13.958983;Góra;Kraków, Kraków , Prądnik Biały, Górka Narodowa, Góra;"Schron amunicyjny ""Łysa Góra"", Węgrzecka, Górka Narodowa, Prądnik Biały, Kraków, województwo małopolskie, 31-242, Polska";(50.105246, 19.96920205268595, 0.0);50.105246;19.96920205268595;0.0;POINT (569286.7417427578 249116.4023994775)
1273;Grzegórzki | Grzegórzecka | Wiślane Tarasy | Eng;Kraków , Grzegórzki;4 pokoje;1220000.0;84.0;14524.0;https://www.otodom.pl/oferta/grzegorzki-grzegorzecka-wislane-tarasy-eng-ID44vsj.html#1d981c9759;2020-02-10 18:48:13.958983;Grzegórzeckie;Kraków, Kraków , Grzegórzki, Grzegórzeckie;Rondo Grzegórzeckie, Grzegórzecka, Wesoła, Grzegórzki, Kraków, województwo małopolskie, 31-539, Polska;(50.05760175, 19.957833465730346, 0.0);50.05760175;19.957833465730346;0.0;POINT (568541.9372308356 243810.2551311059)
1274;Mieszkanie - Kraków Czyżyny;Kraków , Nowa Huta, Czyżyny;2 pokoje;450896.9;44.0;10248.0;https://www.otodom.pl/oferta/mieszkanie-krakow-czyzyny-ID44vrj.html#1d981c9759;2020-02-10 18:48:13.958983;"""Kraków""";"Kraków, Kraków , Nowa Huta, Czyżyny, ""Kraków""";Urząd Pocztowy Kraków 57, 11A, Osiedle Kolorowe, Nowa Huta, Kraków, województwo małopolskie, 31-967, Polska;(50.0738368, 20.0272991, 0.0);50.0738368;20.0272991;0.0;POINT (573487.9513011506 245680.7984396173)
1276;Angel Wawel! Wykończone z 2 sypialniami i tarasem!;Kraków , Stare Miasto;3 pokoje;1230000.0;65.68;18727.0;https://www.otodom.pl/oferta/angel-wawel-wykonczone-z-2-sypialniami-i-tarasem-ID44nca.html#1d981c9759;2020-02-10 18:48:13.958983;Wawel;Kraków, Kraków , Stare Miasto, Wawel;Wawel, Stare Miasto, Kraków, województwo małopolskie, 31-003, Polska;(50.0539361, 19.9348092, 0.0);50.0539361;19.9348092;0.0;POINT (566899.458554309 243381.9541251948)
1277;Luksusowy apartament z ogrodem, Rondo Matecznego;Kraków , Podgórze;3 pokoje;1200000.0;80.0;15000.0;https://www.otodom.pl/oferta/luksusowy-apartament-z-ogrodem-rondo-matecznego-ID44voA.html#1d981c9759;2020-02-10 18:48:13.958983;Matecznego;Kraków, Kraków , Podgórze, Matecznego;Rondo Antoniego Matecznego, Mateczny, Podgórze, Kraków, województwo małopolskie, 30-524, Polska;(50.0367797, 19.9405272, 0.0);50.0367797;19.9405272;0.0;POINT (567332.6572123085 241480.1638806006)
1283;Mieszkanie, 68 m², Kraków;Kraków , Dębniki;3 pokoje;646000.0;68.0;9500.0;https://www.otodom.pl/oferta/mieszkanie-68-m-krakow-ID44vl2.html#1d981c9759;2020-02-10 18:48:13.958983;"""Kraków""";"Kraków, Kraków , Dębniki, ""Kraków""";Kraków Sidzina, Topografów, Sidzina, Dębniki, Kraków, województwo małopolskie, 30-399, Polska;(49.9855309, 19.8746169, 0.0);49.9855309;19.8746169;0.0;POINT (562680.8089087415 235726.6111213788)
1285;3 pokojowe po remoncie 55 m2, Prądnik Czerwony;Kraków , Prądnik Czerwony;3 pokoje;455000.0;55.0;8273.0;https://www.otodom.pl/oferta/3-pokojowe-po-remoncie-55-m2-pradnik-czerwony-ID44vkp.html#1d981c9759;2020-02-10 18:48:13.958983;Prądnika;Kraków, Kraków , Prądnik Czerwony, Prądnika;Enklawa Prądnika, Prądnik Czerwony, Kraków, województwo małopolskie, Polska;(50.0933468, 19.98679355896063, 0.0);50.0933468;19.98679355896063;0.0;POINT (570561.7860403393 247810.2744327188)
1286;Apartament Kossak Residence;Kraków , Stare Miasto;3 pokoje;906975.0;62.55;14500.0;https://www.otodom.pl/oferta/apartament-kossak-residence-ID44vjU.html#1d981c9759;2020-02-10 18:48:13.958983;Kossaka;Kraków, Kraków , Stare Miasto, Kossaka;Plac Juliusza Kossaka, Nowy Świat, Stare Miasto, Kraków, województwo małopolskie, 31-106, Polska;(50.056192, 19.9284059, 0.0);50.056192;19.9284059;0.0;POINT (566438.0993221953 243626.9840630684)
1287;Ruczaj! 3 pokoje balkon miejsce postojowe;Kraków , Dębniki, Ruczaj;3 pokoje;495000.0;59.6;8305.0;https://www.otodom.pl/oferta/ruczaj-3-pokoje-balkon-miejsce-postojowe-ID43sQG.html#1d981c9759;2020-02-10 18:48:13.958983;Ruczaj;Kraków, Kraków , Dębniki, Ruczaj, Ruczaj;Ruczaj, Osiedle Ruczaj-Zaborze, Dębniki, Kraków, województwo małopolskie, 30-409, Polska;(50.0259495, 19.9198508, 0.0);50.0259495;19.9198508;0.0;POINT (565867.2616859295 240257.9741840241)
1291;2 pokojowe 47 m2 w Nowej Hucie, os. Na Skarpie;Kraków , Nowa Huta;2 pokoje;369000.0;47.0;7851.0;https://www.otodom.pl/oferta/2-pokojowe-47-m2-w-nowej-hucie-os-na-skarpie-ID44vgD.html#1d981c9759;2020-02-10 18:48:13.958983;Nowe;Kraków, Kraków , Nowa Huta, Nowe;Nowa, 7, Osiedle Zgody, Nowa Huta, Kraków, województwo małopolskie, 31-949, Polska;(50.0763518, 20.0380639, 0.0);50.0763518;20.0380639;0.0;POINT (574254.1133296282 245970.9839532301)
1299;Nowe 2 pokojowe mieszkanie Dębniki;Kraków , Dębniki;2 pokoje;469000.0;42.88;10938.0;https://www.otodom.pl/oferta/nowe-2-pokojowe-mieszkanie-debniki-ID44vdq.html#84837699d4;2020-02-10 18:48:15.522977;Dębnicki;Kraków, Kraków , Dębniki, Dębnicki;Park Dębnicki, Dębniki, Kraków, województwo małopolskie, Polska;(50.0495234, 19.91693092494888, 0.0);50.0495234;19.91693092494888;0.0;POINT (565626.040058322 242875.6318850024)
1302;2 pok. | Rakowicka/ Steam Park | 35m2;Kraków , Stare Miasto;2 pokoje;560000.0;35.0;16000.0;https://www.otodom.pl/oferta/2-pok-rakowicka-steam-park-35m2-ID44vaD.html#84837699d4;2020-02-10 18:48:15.522977;Rakowicka;Kraków, Kraków , Stare Miasto, Rakowicka;Rakowicka, Warszawskie, Grzegórzki, Kraków, województwo małopolskie, 31-511, Polska;(50.068229, 19.9525984, 0.0);50.068229;19.9525984;0.0;POINT (568152.2658953031 244986.6823723251)
1332;3 pok. | Cystersów/ Grzegórzki | ogródek 70 mkw;Kraków , Grzegórzki;3 pokoje;995000.0;60.28;16506.0;https://www.otodom.pl/oferta/3-pok-cystersow-grzegorzki-ogrodek-70-mkw-ID44wY7.html#89c61b7968;2020-02-10 18:48:16.631553;Cystersów;Kraków, Kraków , Grzegórzki, Cystersów;Cystersów, Grzegórzki, Kraków, województwo małopolskie, 31-527, Polska;(50.0663453, 19.9697466, 0.0);50.0663453;19.9697466;0.0;POINT (569381.8061475165 244793.0926263873)
1333;Mieszkanie do wykończenia przy al. 29 Listopada;Kraków , Stare Miasto;2 pokoje;360000.0;37.0;9730.0;https://www.otodom.pl/oferta/mieszkanie-do-wykonczenia-przy-al-29-listopada-ID44wVV.html#89c61b7968;2020-02-10 18:48:16.631553;Listopada;Kraków, Kraków , Stare Miasto, Listopada;Dekanat Kraków-Centrum, Aleja 29 Listopada, Rogatka Warszawska, Stare Miasto, Kraków, województwo małopolskie, 31-482, Polska;(50.0660091, 19.936558555188547, 0.0);50.0660091;19.936558555188547;0.0;POINT (567007.8295365766 244725.4327599918)
